"id","spouse_id","couple_id","idwife","idhusband","sex","foodSecurity","foodSourceNow","WEALTH_TOTAL_VAL","total_income","labor_migrant_hh_total","familyBariEducationAfter","MacArthurLadderPresent","listenRadio","useInternet","marketIntegrationPrimarySchoolTime","marketIntegrationHighSchoolTime","marketIntegrationCollegeTime","marketIntegrationSmallBazaarTime","marketIntegrationLargeBazaarTime","marketIntegrationTownTime","marketIntegrationMainRoadTime","marketIntegrationDhakaTime","marketIntegrationPharmacyTime","marketIntegrationMBBSTime","labor_migrant_bari_in_bangladesh","years_of_education_wife","husband_occupation","years_of_education_husband","relocate_MI","institutionloan_vs_other","bank_vs_micro","husbandTravelINBangladesh","wifeTravelINBangladesh","wifeAbroadTravel","husbandAbroadTravel","listenRadio_h","useInternet_h","watchTV_mins_per_month_h","bank_vs_micro_h","institutionloan_vs_other_h","occupation_agriculture_dummy","occupation_mkt_connection","occupation_ses","age_wife","age_h","assetComputer","assetSmartphone","landOwnedFarmAmount","assetElectricity"
"52D5DDAF-3CB9-9C45-8C2B-2BD5E15AC3B2","794C1868-28FD-B249-AA51-DEB30EFAAF57",268,"794C1868-28FD-B249-AA51-DEB30EFAAF57","52D5DDAF-3CB9-9C45-8C2B-2BD5E15AC3B2",1,6,100,59595,5500,1,0,2,0,1,5.90909090909091,90,1.9672131147541,10,3.87096774193548,2.95081967213115,6.7741935483871,3.96694214876033,5.80645161290323,18.5483870967742,39,8,2,5,0,0,0,4,3,0,8,0,1,900,0,0,0,0,0,35,35,0,0,0,1
"52FDBDCA-7007-FD4A-BDAA-400A95BC387E","0",147,"52FDBDCA-7007-FD4A-BDAA-400A95BC387E",NA,0,5,100,265550,40000,2,2,7,0,2,5.90909090909091,2.19512195121951,2.92682926829268,2.85714285714286,2.92682926829268,3.52941176470588,2.59259259259259,1.99170124481328,4.39024390243902,11.2745098039216,4,0,10,3,1,0,0,2,2,0,2,NA,NA,NA,NA,NA,1,3,3,49,NA,0,1,8,1
"53011DAD-D143-FB46-B2A3-25710064D785","82B9DFEA-4F13-BF4B-AB7D-B3D4B8989F4D",291,"82B9DFEA-4F13-BF4B-AB7D-B3D4B8989F4D","53011DAD-D143-FB46-B2A3-25710064D785",1,6,50,198050,5600,1,0,3,0,0,4.0625,2.90322580645161,3.87096774193548,5.45454545454545,3.87096774193548,5.80645161290323,2.30769230769231,1.99170124481328,5.80645161290323,6.31868131868132,8,5,4,0,0,1,0,3,2,0,1,0,0,0,0,1,1,1,0,44,44,0,0,3,1
"53417EF3-DDDA-D140-9B3B-DDB7AA4963F0","8C164BD0-5F07-7A4D-A6D4-A9A154F00F97",314,"8C164BD0-5F07-7A4D-A6D4-A9A154F00F97","53417EF3-DDDA-D140-9B3B-DDB7AA4963F0",1,6,100,181390,11500,9,1,6,0,1,3.0952380952381,1.95652173913043,2.60869565217391,10,5.71428571428571,8.57142857142857,10,2.65193370165746,30,12.5,14,0,0,5,0,1,0,6,5,0,0,0,1,0,0,1,1,0,0,79,79,0,1,0,1
"53A679CE-D1B0-3144-A45E-4724AAF5EAD6","0",149,"53A679CE-D1B0-3144-A45E-4724AAF5EAD6",NA,0,6,75,306525,75000,6,1,4,0,1,5.90909090909091,2.90322580645161,3.87096774193548,3.75,7.5,2.95081967213115,3.44262295081967,5.27472527472527,11.25,9.42622950819672,15,5,10,5,1,1,0,16,6,0,8,NA,NA,NA,NA,NA,1,3,3,44,NA,0,1,0,1
"5417C97A-7C8D-D24C-9E35-B88C93CF5B4A","FF73752B-63B5-7549-8539-968E14AFD9E9",764,"5417C97A-7C8D-D24C-9E35-B88C93CF5B4A","FF73752B-63B5-7549-8539-968E14AFD9E9",0,6,25,159895,11100,0,0,3,0,0,4.0625,2.90322580645161,3.87096774193548,10,1.31868131868132,5.80645161290323,10,1.99170124481328,11.25,18.5483870967742,3,6,2,0,0,1,0,1,0,0,0,0,0,450,0,1,0,0,0,43,50,0,1,0,1
"541851F0-F1F8-F446-BD7B-823F230D991A","805D42B4-0FE3-5F48-AE3F-3C6DCEDC73BF",287,"541851F0-F1F8-F446-BD7B-823F230D991A","805D42B4-0FE3-5F48-AE3F-3C6DCEDC73BF",0,6,0,250275,28233.33333,1,2,6,0,0,16.25,2.90322580645161,3.87096774193548,10,7.5,2.95081967213115,5.1219512195122,7.86885245901639,5.80645161290323,14.0243902439024,2,4,4,5,1,0,0,8,4,0,0,0,0,900,0,0,1,1,0,39,50,0,0,120,1
"54EC2C71-D70B-4941-87E7-A2ADBDDD121A","C63E1719-467B-E049-BBB8-F2BDC79FF5AF",530,"C63E1719-467B-E049-BBB8-F2BDC79FF5AF","54EC2C71-D70B-4941-87E7-A2ADBDDD121A",1,6,50,424280,30500,0,2,8,0,0,5.90909090909091,4.28571428571429,5.71428571428571,2.85714285714286,2.92682926829268,4.39024390243902,19.0909090909091,2.65193370165746,8.57142857142857,14.0243902439024,5,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,67,67,0,1,0,0
"551E8E16-30F8-5547-B079-A1286B6E8FCE","EE43E29B-9353-6840-A8FC-DF6CB1F50BF3",683,"551E8E16-30F8-5547-B079-A1286B6E8FCE","EE43E29B-9353-6840-A8FC-DF6CB1F50BF3",0,5,75,83230,10550,0,1,4,0,0,4.0625,2.90322580645161,3.87096774193548,3.75,1.9672131147541,2.53521126760563,6.7741935483871,3.17880794701987,5.80645161290323,18.5483870967742,0,5,4,0,0,0,0,8,5,0,0,0,0,900,0,0,1,1,0,83,44,0,0,0,0
"552F7159-0DD2-E043-BD04-70BCC9A43E40","0",152,"552F7159-0DD2-E043-BD04-70BCC9A43E40",NA,0,5,100,158070,20000,0,0,5,0,0,10.8333333333333,90,1.9672131147541,3.75,7.5,2.95081967213115,13.125,2.65193370165746,11.25,35.9375,4,0,1,1,0,0,0,11,1,0,0,NA,NA,NA,NA,NA,0,0,1,52,NA,0,1,0,1
"5603A5EC-9B78-694D-B5B5-96CE4745E9CF","CC1C8AFD-F951-9B44-9517-7E746CEC2D1F",555,"CC1C8AFD-F951-9B44-9517-7E746CEC2D1F","5603A5EC-9B78-694D-B5B5-96CE4745E9CF",1,6,25,185775,14916.66667,2,1,6,0,0,10.8333333333333,2.90322580645161,3.87096774193548,10,3.87096774193548,2.95081967213115,6.7741935483871,1.59468438538206,30,6.31868131868132,11,5,0,5,0,1,0,4,2,0,0,0,0,0,0,1,1,0,0,44,44,0,0,30,0
"56072A81-0859-494D-873E-46512B1DD127","0",155,"56072A81-0859-494D-873E-46512B1DD127",NA,0,5,75,102805,7916.666667,2,1,3,0,0,5.90909090909091,2.19512195121951,2.92682926829268,5.45454545454545,5.71428571428571,8.57142857142857,19.0909090909091,3.17880794701987,16.3636363636364,12.5,6,0,1,5,1,1,0,8,8,0,0,NA,NA,NA,NA,NA,0,0,1,58,NA,0,0,0,1
"562EA392-FDD1-8643-A3D6-DF7AE218F774","0",157,"562EA392-FDD1-8643-A3D6-DF7AE218F774",NA,0,5,100,163200,21000,1,2,6,0,0,5.90909090909091,2.90322580645161,1.31868131868132,2.85714285714286,3.87096774193548,2.95081967213115,10,1.99170124481328,8.57142857142857,9.42622950819672,4,3,8,6,0,0,0,3,3,0,0,NA,NA,NA,NA,NA,1,1,1,53,NA,0,1,0,1
"5660C2AE-A879-5048-97AE-B61098028DD6","874F1636-4144-0648-B5DB-F3F8C5189107",300,"874F1636-4144-0648-B5DB-F3F8C5189107","5660C2AE-A879-5048-97AE-B61098028DD6",1,6,100,483695,98677,12,1,5,0,1,5.90909090909091,2.90322580645161,3.87096774193548,5.45454545454545,7.5,2.95081967213115,70,2.65193370165746,16.3636363636364,52.2727272727273,15,9,0,10,0,0,0,5,1,0,1,0,1,900,0,0,1,0,0,69,69,0,1,0,1
"5661F82E-F0C7-B044-B0EE-BA425BA1A677","0",158,"5661F82E-F0C7-B044-B0EE-BA425BA1A677",NA,0,5,75,80270,6866.666667,4,1,2,0,0,5.90909090909091,2.90322580645161,3.87096774193548,3.75,2.60869565217391,3.91304347826087,4.56521739130435,2.65193370165746,11.25,12.5,1,0,0,0,0,0,0,2,4,0,0,NA,NA,NA,NA,NA,1,0,0,61,NA,0,0,0,1
"566DE2A0-8786-0443-8139-D3E579829C75","0",159,"566DE2A0-8786-0443-8139-D3E579829C75",NA,0,6,100,325610,23500,2,1,4,0,4,10.8333333333333,15,20,10,10.9090909090909,16.3636363636364,35,1.99170124481328,30,52.2727272727273,1,0,10,8,0,0,0,2,2,0,0,NA,NA,NA,NA,NA,1,3,3,54,NA,1,1,0,1
"570FAA2F-0550-2740-87C6-3B0691A20222","C9D94253-1DD2-744F-8382-61A9D58AF34C",546,"570FAA2F-0550-2740-87C6-3B0691A20222","C9D94253-1DD2-744F-8382-61A9D58AF34C",0,6,25,733350,99083.33333,2,1,6,0,1,5.90909090909091,15,20,5.45454545454545,7.5,11.25,26.25,1.59468438538206,22.5,35.9375,5,12,9,12,1,0,0,2,4,0,2,0,1,1800,0,0,1,2,2,39,51,0,1,21,1
"576A111C-E7A3-7F47-96EF-65F8C9737E62","FB254119-ECA8-E848-8818-00AC6F188E3C",738,"FB254119-ECA8-E848-8818-00AC6F188E3C","576A111C-E7A3-7F47-96EF-65F8C9737E62",1,3,75,136800,7933.333333,1,1,2,0,0,5.90909090909091,2.90322580645161,3.87096774193548,5.45454545454545,3.87096774193548,5.80645161290323,10,1.99170124481328,30,18.5483870967742,5,7,4,2,1,0,0,3,1,0,0,0,0,0,0,1,1,1,0,31,31,0,0,0,1
"57A2B056-66EC-B64F-952F-383E55EEB351","0",162,"57A2B056-66EC-B64F-952F-383E55EEB351",NA,0,6,75,180650,6833.333333,0,2,6,0,0,5.90909090909091,8.18181818181818,10.9090909090909,10,3.87096774193548,1.97802197802198,10,3.96694214876033,5.80645161290323,18.5483870967742,12,5,9,6,1,1,1,12,8,0,0,NA,NA,NA,NA,NA,1,2,2,47,NA,0,1,15,1
"57F2720A-D520-544B-8DC7-F770D4C1F25A","91B2BABA-9E78-2741-BBE8-C7A28E3969B5",335,"57F2720A-D520-544B-8DC7-F770D4C1F25A","91B2BABA-9E78-2741-BBE8-C7A28E3969B5",0,5,100,81395,12300,1,1,2,0,0,10.8333333333333,1.95652173913043,2.60869565217391,10,2.60869565217391,3.91304347826087,6.7741935483871,1.99170124481328,30,12.5,0,2,0,1,0,0,0,4,0,0,0,0,0,900,0,0,1,0,0,42,47,0,0,0,1
"58095B52-4F40-6F4A-A36F-2FA96569D3A3","B689C11A-FAA5-A949-B789-B92C5A4EFC84",461,"58095B52-4F40-6F4A-A36F-2FA96569D3A3","B689C11A-FAA5-A949-B789-B92C5A4EFC84",0,5,100,108050,50000,2,0,5,0,0,3.0952380952381,2.90322580645161,3.87096774193548,1.93548387096774,3.87096774193548,2.95081967213115,6.7741935483871,2.65193370165746,5.80645161290323,18.5483870967742,37,6,4,0,0,0,0,3,9,0,0,0,2,600,0,0,1,1,0,45,48,0,0,0,0
"58251721-651F-B54C-A9D4-A6F09E19028C","0",164,"58251721-651F-B54C-A9D4-A6F09E19028C",NA,0,4,100,163120,5000,7,1,3,0,4,10.8333333333333,2.90322580645161,3.87096774193548,5.45454545454545,7.5,11.25,4.56521739130435,2.65193370165746,16.3636363636364,9.42622950819672,3,9,1,8,0,0,0,2,2,0,0,NA,NA,NA,NA,NA,0,0,1,56,NA,0,0,20,1
"584958AD-D57A-5846-A8D0-C47FA16D1D7C","785F4286-2D50-AE47-9B5A-40A8FBF7125C",266,"785F4286-2D50-AE47-9B5A-40A8FBF7125C","584958AD-D57A-5846-A8D0-C47FA16D1D7C",1,6,100,345725,68000,2,2,6,2,1,10.8333333333333,8.18181818181818,10.9090909090909,5.45454545454545,10.9090909090909,4.39024390243902,19.0909090909091,2.65193370165746,60,52.2727272727273,5,17,10,17,1,0,0,12,6,0,0,2,1,10800,1,1,1,3,3,50,50,0,1,0,1
"58562391-8F7D-4340-A1F4-9D1BACEA6248","981BF565-F4E8-174E-BCBC-817895A3F533",351,"58562391-8F7D-4340-A1F4-9D1BACEA6248","981BF565-F4E8-174E-BCBC-817895A3F533",0,6,50,283075,25000,0,2,5,0,0,10.8333333333333,8.18181818181818,10.9090909090909,10,20,3.91304347826087,35,2.65193370165746,30,95.8333333333333,7,15,10,0,1,0,0,NA,4,0,0,0,1,5400,0,0,1,3,3,41,39,0,1,8,1
"5856B3CA-4913-CB48-93F5-B26EDA6422D4","ADE6E293-D8A3-F548-9947-E87B4A7E3E94",421,"5856B3CA-4913-CB48-93F5-B26EDA6422D4","ADE6E293-D8A3-F548-9947-E87B4A7E3E94",0,5,75,103750,4916.666667,0,0,2,0,0,21.6666666666667,4.28571428571429,5.71428571428571,10,20,3.91304347826087,3.44262295081967,2.65193370165746,30,12.5,4,8,1,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,1,41,50,0,0,12,1
"58AB5151-392D-9A43-A557-AFE6240CA2F4","0",165,"58AB5151-392D-9A43-A557-AFE6240CA2F4",NA,0,6,100,227350,20000,0,1,6,0,0,4.0625,5.625,7.5,10,7.5,3.91304347826087,35,3.96694214876033,11.25,35.9375,1,8,9,9,0,1,0,4,7,0,0,NA,NA,NA,NA,NA,1,2,2,42,NA,0,1,0,1
"58C6EEF7-6D1F-BB45-870D-4BE05A755BD4","74C22653-1AEB-C14F-9E2D-EAC9F9A76932",247,"74C22653-1AEB-C14F-9E2D-EAC9F9A76932","58C6EEF7-6D1F-BB45-870D-4BE05A755BD4",1,6,50,80655,23250,4,1,3,0,0,5.90909090909091,4.28571428571429,5.71428571428571,3.75,7.5,11.25,19.0909090909091,3.17880794701987,11.25,35.9375,2,0,4,0,0,1,0,2,1,0,0,0,0,900,0,1,1,1,0,53,53,0,0,15,1
"58E64183-385B-CD46-A1B1-5C9AAD354515","815D87E8-B730-1245-B16F-1FF89BD1A87B",289,"815D87E8-B730-1245-B16F-1FF89BD1A87B","58E64183-385B-CD46-A1B1-5C9AAD354515",1,6,25,310520,24000,0,1,8,0,0,3.0952380952381,2.90322580645161,3.87096774193548,10,20,2.95081967213115,105,3.96694214876033,30,9.42622950819672,10,0,1,10,1,1,0,3,3,0,4,0,0,3600,0,0,0,0,1,50,50,0,1,15,1
"59016D6C-AD86-8748-9870-3E56DC49852C","0",167,"59016D6C-AD86-8748-9870-3E56DC49852C",NA,0,6,100,161575,70000,5,0,3,0,2,5.90909090909091,90,1.9672131147541,5.45454545454545,3.87096774193548,5.80645161290323,3.44262295081967,1.99170124481328,5.80645161290323,18.5483870967742,0,0,2,0,0,0,0,2,0,0,0,NA,NA,NA,NA,NA,0,0,0,69,NA,0,1,2,1
"591099AD-BB15-674A-8DB8-65B74C138F1D","FB550451-6D2C-4F42-AB9A-FDC2783E4B11",740,"FB550451-6D2C-4F42-AB9A-FDC2783E4B11","591099AD-BB15-674A-8DB8-65B74C138F1D",1,6,100,191650,22000,1,2,5,0,1,5.90909090909091,8.18181818181818,10.9090909090909,15,20,3.91304347826087,35,1.99170124481328,30,52.2727272727273,2,16,10,16,1,0,0,10,8,0,0,0,1,2700,0,0,1,3,3,34,34,0,1,0,1
"593622D8-017C-BC4C-BFB1-9FFEEA4F62DF","0",168,"593622D8-017C-BC4C-BFB1-9FFEEA4F62DF",NA,0,6,100,270425,10000,2,0,3,0,1,5.90909090909091,2.19512195121951,2.92682926829268,10,2.92682926829268,4.39024390243902,4.11764705882353,1.32963988919668,16.3636363636364,14.0243902439024,8,6,10,9,1,0,0,13,4,0,8,NA,NA,NA,NA,NA,1,3,3,39,NA,0,1,0,1
"596B4AEA-776C-794D-A974-BA3DCA1219DD","B2FE3FFC-1375-CF4D-B586-83A0E90E254D",443,"B2FE3FFC-1375-CF4D-B586-83A0E90E254D","596B4AEA-776C-794D-A974-BA3DCA1219DD",1,5,100,207925,37000,2,2,6,0,3,10.8333333333333,90,1.9672131147541,5.45454545454545,3.87096774193548,5.80645161290323,10,2.27488151658768,16.3636363636364,18.5483870967742,4,0,7,0,1,0,0,4,4,2,4,0,3,0,0,1,1,1,1,59,59,0,0,10,1
"59D77E8F-36C9-8F4B-98C4-3B1F3C23C5DE","6FFA64EA-7DBD-FD40-92C5-44A32F043EC4",225,"6FFA64EA-7DBD-FD40-92C5-44A32F043EC4","59D77E8F-36C9-8F4B-98C4-3B1F3C23C5DE",1,4,100,198920,7500,0,0,1,0,0,7.22222222222222,2.90322580645161,3.87096774193548,10,5.71428571428571,8.57142857142857,23.3333333333333,480,16.3636363636364,27.3809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,69,69,0,0,0,1
"59E30420-32E1-2648-962E-03495176906F","C8043709-8FD5-4840-83A1-94D9B534FC00",538,"59E30420-32E1-2648-962E-03495176906F","C8043709-8FD5-4840-83A1-94D9B534FC00",0,6,75,194375,15000,0,2,9,0,0,5.90909090909091,2.19512195121951,2.92682926829268,2.85714285714286,2.92682926829268,5.80645161290323,6.7741935483871,1.32963988919668,16.3636363636364,14.0243902439024,10,0,9,0,1,0,0,1,1,0,0,0,0,7200,0,0,1,2,2,37,42,0,1,0,1
"5B55714A-0AEE-8C49-A0F7-A50683968534","0",170,"5B55714A-0AEE-8C49-A0F7-A50683968534",NA,0,5,100,52380,1500,0,0,2,0,0,4.0625,2.19512195121951,2.92682926829268,3.75,3.87096774193548,5.80645161290323,5.1219512195122,2.27488151658768,11.25,18.5483870967742,8,5,1,0,1,0,0,2,2,0,0,NA,NA,NA,NA,NA,0,0,1,37,NA,0,0,5.32,1
"5B751EC3-0CF5-2C4F-A0B7-247244038922","A7011AED-E598-AB49-91A8-D371688CCE06",403,"A7011AED-E598-AB49-91A8-D371688CCE06","5B751EC3-0CF5-2C4F-A0B7-247244038922",1,5,25,127975,21166.66667,8,0,4,0,0,5.90909090909091,8.18181818181818,10.9090909090909,5.45454545454545,3.87096774193548,5.80645161290323,3.44262295081967,2.65193370165746,16.3636363636364,18.5483870967742,2,0,1,0,0,0,0,4,0,0,0,0,0,1800,0,0,0,0,1,68,68,0,0,15,1
"5BCE3E72-E8A4-3447-A6A5-64625AC9C326","E425AE12-D33C-AF4D-9AD2-83E80BA797C8",648,"5BCE3E72-E8A4-3447-A6A5-64625AC9C326","E425AE12-D33C-AF4D-9AD2-83E80BA797C8",0,6,100,322575,59900,0,1,6,0,3,10.8333333333333,8.18181818181818,10.9090909090909,5.45454545454545,7.5,11.25,19.0909090909091,1.59468438538206,16.3636363636364,35.9375,10,14,10,16,0,1,1,8,5,0,1,0,0,7200,1,1,1,3,3,48,57,1,1,0,1
"5BF7FDCE-2403-554A-B9BD-02194F76E6DF","C790FCA3-D1A1-3F4E-912A-94BC7EAB5B08",537,"C790FCA3-D1A1-3F4E-912A-94BC7EAB5B08","5BF7FDCE-2403-554A-B9BD-02194F76E6DF",1,6,100,272475,6416.666667,2,2,6,0,0,65,90,120,60,120,180,210,2.65193370165746,16.3636363636364,35.9375,5,5,1,8,1,0,0,3,2,0,0,0,0,210,0,0,0,0,1,67,67,0,1,60,1
"5C18940E-EDA7-8141-BEA6-993052C4F8D4","0",173,"5C18940E-EDA7-8141-BEA6-993052C4F8D4",NA,0,6,100,476250,174000,0,2,9,0,0,5.90909090909091,4.28571428571429,5.71428571428571,5.45454545454545,10.9090909090909,16.3636363636364,19.0909090909091,1.99170124481328,16.3636363636364,52.2727272727273,14,12,10,16,0,0,0,4,5,0,0,NA,NA,NA,NA,NA,1,3,3,68,NA,0,1,100,1
"5C2C860D-1DF2-DE44-9E1D-370415B70FB8","80AB2370-7958-ED4D-AE93-A0A1C51208A9",288,"80AB2370-7958-ED4D-AE93-A0A1C51208A9","5C2C860D-1DF2-DE44-9E1D-370415B70FB8",1,6,25,367780,26250,4,1,6,0,2,5.90909090909091,90,0.991735537190083,5.45454545454545,1.9672131147541,1.48760330578512,1.73553719008264,1.99170124481328,16.3636363636364,9.42622950819672,1,0,1,0,0,0,0,2,2,0,1,0,2,0,0,0,0,0,1,76,76,0,0,150,1
"5C396160-F363-0F41-8927-1183812E70FC","0",174,"5C396160-F363-0F41-8927-1183812E70FC",NA,0,5,100,78900,11500,4,0,2,0,0,3.0952380952381,90,1.9672131147541,10,5.71428571428571,2.95081967213115,5.1219512195122,1.99170124481328,5.80645161290323,9.42622950819672,12,3,9,0,1,1,0,4,1,0,0,NA,NA,NA,NA,NA,1,2,2,38,NA,0,0,0,1
"5C4B11B4-B53C-3440-AD09-F6D3E4105044","70F8A5A0-60F9-3742-A399-C54AB6A6CB6B",230,"70F8A5A0-60F9-3742-A399-C54AB6A6CB6B","5C4B11B4-B53C-3440-AD09-F6D3E4105044",1,5,100,180875,29000,1,2,2,0,0,5.90909090909091,90,1.9672131147541,10,7.5,2.95081967213115,13.125,2.65193370165746,60,9.42622950819672,0,0,9,1,0,0,0,3,1,0,0,0,0,4500,0,1,1,2,2,58,58,0,0,0,1
"5C7A21E9-83F3-0747-BB55-0CE7EFA00A3D","0",175,"5C7A21E9-83F3-0747-BB55-0CE7EFA00A3D",NA,0,5,50,51050,5100,2,0,1,0,0,10.8333333333333,90,1.9672131147541,10,3.87096774193548,2.95081967213115,6.7741935483871,2.65193370165746,30,6.31868131868132,2,0,4,9,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,1,1,0,47,NA,0,0,8,0
"5C9114D2-F8FD-3146-BCE4-AAB8F8CE4BF5","0",176,"5C9114D2-F8FD-3146-BCE4-AAB8F8CE4BF5",NA,0,6,75,499205,50125,0,NA,7,0,0,5.90909090909091,8.18181818181818,10.9090909090909,5.45454545454545,5.71428571428571,5.80645161290323,5.1219512195122,2.65193370165746,16.3636363636364,18.5483870967742,2,16,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,1,0,0,31,NA,1,1,0,1
"5CAA2D17-5041-5941-82F7-E2E045C7CFC6","0",177,"5CAA2D17-5041-5941-82F7-E2E045C7CFC6",NA,0,6,25,229485,80000,6,2,6,0,2,10.8333333333333,1.95652173913043,2.60869565217391,10,2.92682926829268,2.22222222222222,6.7741935483871,2.65193370165746,16.3636363636364,14.0243902439024,27,0,0,6,0,0,0,3,2,0,0,NA,NA,NA,NA,NA,1,0,0,59,NA,0,1,240,1
"5CDCA2F7-D601-B44B-A817-54CAE72DE37E","77DFF5CC-8A1D-224B-B520-E27BA9FD7C4C",264,"77DFF5CC-8A1D-224B-B520-E27BA9FD7C4C","5CDCA2F7-D601-B44B-A817-54CAE72DE37E",1,5,100,162095,16500,3,0,3,0,0,1.41304347826087,0.989010989010989,1.31868131868132,3.75,1.31868131868132,1.97802197802198,3.44262295081967,1.32963988919668,11.25,6.31868131868132,5,0,2,0,0,1,0,1,1,0,0,0,0,300,1,1,0,0,0,61,61,0,0,0,0
"5CE1FA1D-D13C-0A41-92A8-77DBB07A58B9","F128D111-0ED9-A54F-BD53-74AF7F76B359",693,"5CE1FA1D-D13C-0A41-92A8-77DBB07A58B9","F128D111-0ED9-A54F-BD53-74AF7F76B359",0,6,0,272825,9166.666667,1,2,10,0,0,3.0952380952381,2.90322580645161,3.87096774193548,5.45454545454545,1.9672131147541,2.95081967213115,19.0909090909091,2.65193370165746,11.25,9.42622950819672,1,5,1,2,0,0,0,2,2,0,0,0,0,1800,0,0,0,0,1,59,80,0,1,77,1
"5D33CC2D-5F50-A940-97AE-48D11F3BAC6D","AB345045-1B6C-0442-B099-8825496BBAB7",411,"AB345045-1B6C-0442-B099-8825496BBAB7","5D33CC2D-5F50-A940-97AE-48D11F3BAC6D",1,5,75,313425,7450,11,0,5,0,1,10.8333333333333,4.28571428571429,5.71428571428571,5.45454545454545,3.87096774193548,5.80645161290323,4.11764705882353,2.65193370165746,16.3636363636364,18.5483870967742,5,2,1,0,0,0,0,4,4,0,0,0,1,36000,0,0,0,0,1,71,71,0,1,10.64,1
"5D8E12FD-C6C6-1E47-ABCC-C4ADEC245C3A","D12660F6-D65F-FA41-A074-8FD050858246",575,"5D8E12FD-C6C6-1E47-ABCC-C4ADEC245C3A","D12660F6-D65F-FA41-A074-8FD050858246",0,6,100,161660,8000,0,1,4,3,0,2.09677419354839,1.47540983606557,1.9672131147541,1.93548387096774,1.48148148148148,2.22222222222222,6.7741935483871,1.32963988919668,16.3636363636364,7.09876543209877,10,7,12,0,0,1,0,3,3,0,1,0,0,210,0,0,1,1,2,32,38,0,0,12,1
"5E4EE2BC-23AA-034B-A7DE-3F1EC053A7B8","FCAB103E-1F51-8C4E-8190-232B4C5F14C0",749,"FCAB103E-1F51-8C4E-8190-232B4C5F14C0","5E4EE2BC-23AA-034B-A7DE-3F1EC053A7B8",1,6,100,131520,500,0,0,1,0,0,2.09677419354839,2.90322580645161,3.87096774193548,5.45454545454545,3.87096774193548,5.80645161290323,6.7741935483871,2.65193370165746,5.80645161290323,6.31868131868132,10,0,0,0,0,1,0,2,3,0,0,0,0,0,0,1,1,0,0,45,45,0,0,0,0
"5E5BC444-C867-4346-8C32-DB7CFAABF428","0",180,"5E5BC444-C867-4346-8C32-DB7CFAABF428",NA,0,4,100,41930,8700,4,0,3,0,0,4.0625,2.90322580645161,3.87096774193548,3.75,3.87096774193548,5.80645161290323,2.30769230769231,1.99170124481328,11.25,18.5483870967742,1,0,4,1,1,0,0,10,3,0,0,NA,NA,NA,NA,NA,1,1,0,59,NA,0,1,0,0
"5E609838-4681-3540-907E-5184C733A437","DC524F69-1CEB-E147-9C17-A81668D8B219",610,"5E609838-4681-3540-907E-5184C733A437","DC524F69-1CEB-E147-9C17-A81668D8B219",0,6,100,201250,40000,4,0,4,0,0,10.8333333333333,8.18181818181818,10.9090909090909,10,10.9090909090909,8.57142857142857,19.0909090909091,2.98136645962733,16.3636363636364,52.2727272727273,0,0,9,0,0,0,0,6,2,0,0,0,0,0,0,0,1,2,2,59,67,0,0,0,1
"5E8088A3-A004-AF4E-B830-5770A5444267","0",181,"5E8088A3-A004-AF4E-B830-5770A5444267",NA,0,6,100,356200,65000,2,1,4,0,4,5.90909090909091,2.90322580645161,3.87096774193548,2.85714285714286,5.71428571428571,5.80645161290323,2.30769230769231,3.96694214876033,8.57142857142857,6.31868131868132,2,0,10,5,0,0,0,3,1,0,0,NA,NA,NA,NA,NA,1,3,3,44,NA,0,1,60,1
"5E8A288F-C8C9-DD4B-B268-9DC1C62C0623","A6D7B9FF-4A86-2D42-BC6E-D64B3BFF8939",400,"5E8A288F-C8C9-DD4B-B268-9DC1C62C0623","A6D7B9FF-4A86-2D42-BC6E-D64B3BFF8939",0,1,100,99850,4500,6,0,2,0,0,5,5.625,7.5,5.45454545454545,7.5,2.95081967213115,35,1.99170124481328,13.8461538461538,35.9375,27,5,0,0,0,0,0,5,2,0,0,0,0,0,0,0,1,0,0,63,75,0,0,0,1
"5E93DD43-D01B-F940-A415-6BD3F0B35C86","0",182,"5E93DD43-D01B-F940-A415-6BD3F0B35C86",NA,0,6,100,45070,40300,2,0,6,0,1,5.90909090909091,90,1.9672131147541,10,1.9672131147541,2.53521126760563,10,2.65193370165746,16.3636363636364,8.09859154929577,0,0,13,8,0,1,0,6,3,0,1,NA,NA,NA,NA,NA,1,0,1,31,NA,0,0,0,0
"5E9BF869-11C7-024C-A063-2E0C0C2DAE4D","702A1F9C-2188-8748-927C-C1BC99166A52",226,"702A1F9C-2188-8748-927C-C1BC99166A52","5E9BF869-11C7-024C-A063-2E0C0C2DAE4D",1,5,75,336565,51166.66667,6,1,6,0,0,5.90909090909091,2.90322580645161,3.87096774193548,10,20,2.95081967213115,35,3.96694214876033,30,95.8333333333333,30,5,1,4,0,0,0,4,2,0,0,0,0,2700,1,1,0,0,1,60,60,0,1,0,1
