"id","spouse_id","couple_id","idwife","idhusband","sex","religion","skilledWork","foodSecurity","foodSourceNow","WEALTH_TOTAL_VAL","No_in_hh","total_income","labor_migrant_hh_total","familyBariEducationAfter","MacArthurLadderPresent","listenRadio","useInternet","marketIntegrationPrimarySchoolTime","marketIntegrationHighSchoolTime","marketIntegrationCollegeTime","marketIntegrationSmallBazaarTime","marketIntegrationLargeBazaarTime","marketIntegrationTownTime","marketIntegrationMainRoadTime","marketIntegrationDhakaTime","marketIntegrationPharmacyTime","marketIntegrationMBBSTime","travel_in_bangladesh","labor_migrant_bari_in_bangladesh","yearOfBirth","ageAtDeath_w","maritalStatus","mainOccupation_w","edulevel_years_of_education_values_0to19__blank_is_dont_know_w","inschool_w","educationmedium_w","husband_occupation_w","husband_years_education_w","husband_in_school_w","husband_ed_medium_w","relocate_MI_h","institutionloan_vs_other_w","foodSourceNow_h","skilledWork_h","MacArthurLadderPresent_h","MacArthurLadderTelephonePresent_h","listenRadio_h","useInternet_h","yearOfBirth_h","mainOccupation_h","travel_in_bangladesh_h","travel_abroad_h","watchTV_mins_per_month_h","bank_vs_micro_h","institutionloan_vs_other_h","total_income_h"
"2B5F16FC-5791-2A4F-8B5E-3FFB14D005FA","ADAA83B6-CEFC-274B-90FC-F2BFA40DCD25",420,"2B5F16FC-5791-2A4F-8B5E-3FFB14D005FA","ADAA83B6-CEFC-274B-90FC-F2BFA40DCD25",0,"ISLAM",0,1,"75 percent from own work",505425,8,42083.33333,2,"average",5,0,0,15,60,60,5,40,40,120,240,20,40,4,6,1967,0,2,18,0,"No","No educaiton",1,0,"No","No educaiton",1,1,"75 percent from own work",0,4,0,0,0,1962,1,5,0,900,0,0,16500
"2B6EAE86-5927-524D-8978-54AE2E337DFF","DA4AA128-A8FF-244A-A049-763A0535DF47",603,"2B6EAE86-5927-524D-8978-54AE2E337DFF","DA4AA128-A8FF-244A-A049-763A0535DF47",0,"ISLAM",1,1,"all from bazar",305500,8,24000,6,"average",5,0,1,10,20,20,10,10,30,2,240,5,5,7,0,1962,0,2,0,7,"No","Bangla",0,10,"No","Bangla",0,1,"50 percent from own work",0,5,0,0,2,1955,1,6,1,900,0,1,22000
"2B9585E7-700A-EF4F-A946-08D7B1F7394E","0C48694C-7257-DA4B-A4F2-9F666F2A62FD",55,"2B9585E7-700A-EF4F-A946-08D7B1F7394E","0C48694C-7257-DA4B-A4F2-9F666F2A62FD",0,"ISLAM",0,1,"25 percent from own work",397225,9,106000,8,"less",6,0,1,5,20,20,15,20,20,30,180,20,20,20,8,1956,0,2,18,4,"No","Bangla",1,0,"No","No educaiton",1,0,"75 percent from own work",0,3,0,0,0,1950,1,4,0,900,1,1,13500
"2BB50B79-85AE-A741-804E-97B6171A59BE","C6944851-7AB9-C247-9EB9-99D41ACC9D79",532,"2BB50B79-85AE-A741-804E-97B6171A59BE","C6944851-7AB9-C247-9EB9-99D41ACC9D79",0,"ISLAM",0,1,"50 percent from own work",432125,8,211916.6667,3,"more",4,0,0,20,40,40,20,40,70,20,180,7,40,14,20,1968,0,2,18,5,"No","Bangla",1,5,"No","Bangla",0,0,"50 percent from own work",0,5,0,0,0,1956,1,5,0,1050,0,0,17000
"2BF0545B-019A-DC49-AA2E-908EC44A177A","4D171298-D775-9045-91AC-65C1BC6DE58A",135,"2BF0545B-019A-DC49-AA2E-908EC44A177A","4D171298-D775-9045-91AC-65C1BC6DE58A",0,"ISLAM",1,1,"all from bazar",410105,4,13000,0,"more",5,0,2,2,5,5,2,7,25,50,210,10,10,15,5,1970,0,2,10,12,"No","Bangla",10,14,"No","Bangla",0,0,"all from bazar",0,5,0,0,0,1958,10,8,0,1800,0,0,23000
"2BF9D548-A943-1A42-A194-A758B076AF5B","12F0C128-A170-744B-8C73-EF1F6BC9E5D9",56,"2BF9D548-A943-1A42-A194-A758B076AF5B","12F0C128-A170-744B-8C73-EF1F6BC9E5D9",0,"ISLAM",1,2,"all from bazar",268050,12,37000,5,"average",4,0,0,10,0,60,15,60,120,60,300,30,60,15,0,1963,0,2,18,2,"No","Bangla",1,1,"No","Bangla",0,0,"all from bazar",0,4,0,0,0,1960,0,8,0,900,0,0,14000
"2C6F2A94-8E91-C142-8D5D-49204E71F705","0",57,"2C6F2A94-8E91-C142-8D5D-49204E71F705",NA,0,"ISLAM",1,1,"25 percent from own work",739130,12,52166.66667,2,"more",10,0,0,10,30,30,20,30,30,20,180,10,30,6,9,1955,0,4,15,8,"No","Bangla",1,9,"No","Bangla",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2C7A8830-8998-4A4B-9BB6-51FE42E61C13","1A9E8DE8-7DFC-5244-9A8B-6D1A54B5CC9E",58,"1A9E8DE8-7DFC-5244-9A8B-6D1A54B5CC9E","2C7A8830-8998-4A4B-9BB6-51FE42E61C13",1,"ISLAM",0,1,"75 percent from own work",189630,4,7666.666667,1,"less",2,0,0,10,30,30,10,30,30,30,240,10,30,6,3,1969,0,2,18,5,"No","Bangla",4,0,"No","No educaiton",1,1,"75 percent from own work",0,3,0,0,0,1969,4,6,0,1050,0,1,12000
"2C83D79C-67D8-E941-9ADE-5FC0CAA17C02","C382EAB0-C353-E34E-8DC7-5EEEAA4E7E07",525,"2C83D79C-67D8-E941-9ADE-5FC0CAA17C02","C382EAB0-C353-E34E-8DC7-5EEEAA4E7E07",0,"ISLAM",1,1,"75 percent from own work",281950,8,38161.08333,9,"more",6,0,0,5,5,5,2,60,40,30,180,5,30,8,18,1961,0,2,18,9,"No","Bangla",11,10,"No","Bangla",0,0,"25 percent from own work",0,5,0,0,0,1953,11,7,0,2700,0,0,7700
"2C9161D6-39C4-574F-BF34-AC2179E73EF3","B3BD68BA-D445-AF43-B6A3-6127B81792DF",446,"2C9161D6-39C4-574F-BF34-AC2179E73EF3","B3BD68BA-D445-AF43-B6A3-6127B81792DF",0,"ISLAM",1,1,"all from bazar",126965,9,36000,6,"less",4,0,0,10,15,15,20,20,10,3,30,10,20,8,28,1960,0,2,18,1,"No","Bangla",0,2,"No","Bangla",0,0,"all from bazar",0,3,0,0,0,1955,4,6,0,300,0,0,9000
"2C94506B-2808-3D4F-A8D1-A92616B39808","CE159768-97B8-884C-BCA4-D3031A4752F4",563,"2C94506B-2808-3D4F-A8D1-A92616B39808","CE159768-97B8-884C-BCA4-D3031A4752F4",0,"ISLAM",0,1,"all from bazar",152875,12,20083.33333,2,"more",6,0,0,20,35,35,10,30,30,30,300,10,30,2,5,1952,0,2,19,0,"No","No educaiton",0,0,"No","No educaiton",0,0,"75 percent from own work",0,4,0,0,0,1947,0,5,0,900,0,1,10000
"2CAFCDBA-4331-2140-B198-60FA4296FCF7","DCF8C3E7-7BDA-7A45-BDD0-E8660C1FF75E",613,"2CAFCDBA-4331-2140-B198-60FA4296FCF7","DCF8C3E7-7BDA-7A45-BDD0-E8660C1FF75E",0,"ISLAM",0,1,"25 percent from own work",191340,10,58750,8,"less",3,0,0,20,30,30,10,30,30,30,240,30,30,8,13,1956,0,2,18,0,"No","No educaiton",3,7,"No","Bangla",0,0,"75 percent from own work",0,4,0,0,0,1953,2,5,0,900,0,0,8500
"2D1C0A35-46A7-3E44-B7EC-DF54E20839ED","4E5490AE-A6F6-1F4C-9649-AB0F3A8773F4",139,"4E5490AE-A6F6-1F4C-9649-AB0F3A8773F4","2D1C0A35-46A7-3E44-B7EC-DF54E20839ED",1,"ISLAM",0,1,"all from bazar",117050,6,30000,0,"less",4,0,0,15,30,30,10,30,30,40,180,10,30,13,52,1974,0,2,18,10,"No","Bangla",9,6,"No","Bangla",1,0,"all from bazar",0,5,0,0,0,1974,4,6,0,150,0,0,20000
"2D267D92-2CCE-274D-8B45-15E729AFF9B5","0",59,"2D267D92-2CCE-274D-8B45-15E729AFF9B5",NA,0,"ISLAM",1,1,"all from bazar",291900,10,55000,4,"average",6,0,4,2,30,30,30,30,30,5,180,20,30,2,1,1954,0,4,18,2,"No","Bangla",4,0,"No","No educaiton",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2D3D974C-0241-5143-892D-16B3F9F43122","B5ECFE69-BB36-BE40-9E21-8AE7D1E48F57",455,"B5ECFE69-BB36-BE40-9E21-8AE7D1E48F57","2D3D974C-0241-5143-892D-16B3F9F43122",1,"ISLAM",0,2,"all from bazar",393950,6,61500,2,"more",9,0,2,20,40,40,20,50,50,40,240,20,40,6,0,1953,0,2,18,0,"No","No educaiton",1,8,"No","Bangla",0,0,"all from bazar",0,4,0,0,2,1953,0,6,0,0,0,0,7000
"2D77BE25-6952-8748-BDA3-BF613527A046","8F75043F-7393-7E4D-BD64-D97CC21B6778",329,"8F75043F-7393-7E4D-BD64-D97CC21B6778","2D77BE25-6952-8748-BDA3-BF613527A046",1,"ISLAM",1,3,"all from bazar",73895,4,0,0,"less",1,0,0,15,20,20,10,20,40,5,300,20,30,7,8,1982,0,2,18,5,"No","Bangla",1,0,"No","No educaiton",1,0,"all from bazar",0,2,0,0,0,1982,4,5,0,1200,0,1,0
"2D903A55-C33A-3444-8F9C-918430DC1004","0",60,"2D903A55-C33A-3444-8F9C-918430DC1004",NA,0,"ISLAM",0,1,"all from own work",147545,6,6000,1,"more",10,0,0,10,30,30,3,20,20,15,120,5,20,4,6,1983,0,2,18,5,"No","Bangla",23,6,"No","Bangla",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2DF71B65-A044-C942-B848-E640338F8EEF","4EC74293-A84A-7C4F-8A2D-A3C9D16D5ED2",140,"2DF71B65-A044-C942-B848-E640338F8EEF","4EC74293-A84A-7C4F-8A2D-A3C9D16D5ED2",0,"ISLAM",1,1,"all from bazar",63990,3,12000,2,"average",4,0,3,10,25,25,2,25,25,15,180,15,30,13,10,1986,0,2,18,9,"No","Bangla",10,12,"No","Bangla",1,0,"all from bazar",0,2,0,0,0,1979,10,11,0,420,0,0,9000
"2E11B08E-5BF2-5848-AB76-3A748724F806","D82177E2-13AC-5343-8186-00E6277A60C4",595,"D82177E2-13AC-5343-8186-00E6277A60C4","2E11B08E-5BF2-5848-AB76-3A748724F806",1,"ISLAM",0,1,"25 percent from own work",309975,5,5000,1,"more",5,0,2,10,50,50,10,50,50,20,240,10,40,6,1,1979,0,2,18,0,"0","0",1,5,"No","Bangla",0,1,"all from bazar",1,4,0,0,2,1979,2,8,3,1050,1,1,10000
"2E6E9595-9DF0-D045-B955-608AEE70FBE0","8C3DC676-D0BE-374E-8B89-FF94C5ACB9E6",315,"8C3DC676-D0BE-374E-8B89-FF94C5ACB9E6","2E6E9595-9DF0-D045-B955-608AEE70FBE0",1,"HINDU",0,1,"all from bazar",249850,4,10000,2,"less",5,0,2,5,10,10,10,10,45,15,180,10,10,9,0,1976,0,2,18,9,"No","Bangla",9,10,"No","Bangla",1,0,"all from bazar",1,0,2,0,2,1976,9,7,0,1800,0,0,5e+05
"2EA157DF-F67C-794D-BEFF-733C9ABC02B4","3BB321FD-7740-AF47-878A-916341305743",96,"3BB321FD-7740-AF47-878A-916341305743","2EA157DF-F67C-794D-BEFF-733C9ABC02B4",1,"ISLAM",0,2,"all from bazar",204465,9,12500,10,"less",3,0,0,5,90,30,20,20,120,60,120,20,20,26,27,1968,0,2,18,0,"No","No educaiton",6,0,"No","No educaiton",0,0,"25 percent from own work",0,3,0,0,0,1968,2,6,0,0,0,1,4500
"2EE81FD9-39D7-D44F-BFFE-D68CA3AC755C","D301D7FB-40D5-F642-A8BD-47F8237BE522",581,"D301D7FB-40D5-F642-A8BD-47F8237BE522","2EE81FD9-39D7-D44F-BFFE-D68CA3AC755C",1,"ISLAM",0,1,"75 percent from own work",257805,7,9083.333333,1,"average",5,0,0,10,20,20,10,30,30,5,240,5,30,4,6,1967,0,2,18,7,"No","Bangla",2,0,"0","0",0,0,"75 percent from own work",0,3,0,0,0,1967,1,6,0,900,1,1,12000
"2EF41874-1336-8041-BD42-7C09133D04BB","0",61,"2EF41874-1336-8041-BD42-7C09133D04BB",NA,0,"ISLAM",1,3,"all from bazar",185700,13,50000,0,"average",3,0,0,10,20,20,10,10,60,5,120,10,10,4,0,1961,0,4,18,2,"No","Bangla",9,0,"No","Don't know",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2F3E5C45-7F72-094E-A6BF-BA468AAEC58E","CCF2BC49-75F4-DA41-8436-2358693A0210",559,"CCF2BC49-75F4-DA41-8436-2358693A0210","2F3E5C45-7F72-094E-A6BF-BA468AAEC58E",1,"ISLAM",0,1,"all from bazar",245600,10,28000,9,"average",6,0,0,2,30,30,10,10,40,90,300,10,10,12,4,1952,0,2,18,1,"No","Don't know",0,7,"No","Bangla",0,1,"all from bazar",0,5,0,0,0,1952,0,6,0,1800,0,1,20000
"2F94CEAC-93C3-0142-AEEE-378D98068C3A","60874A21-4F67-1F48-A9D8-0AC579DAFA27",187,"2F94CEAC-93C3-0142-AEEE-378D98068C3A","60874A21-4F67-1F48-A9D8-0AC579DAFA27",0,"ISLAM",0,1,"50 percent from own work",278065,9,47666.66667,6,"less",2,0,0,10,30,30,5,20,20,25,300,7,15,11,1,1960,0,2,18,4,"No","Bangla",10,9,"No","Bangla",0,0,"75 percent from own work",0,4,0,0,0,1953,4,10,0,900,1,1,27000
"2FD452B7-1F27-4746-9F80-7F318DF61440","0",62,"2FD452B7-1F27-4746-9F80-7F318DF61440",NA,0,"ISLAM",0,1,"75 percent from own work",272145,15,19000,2,"average",0,0,0,15,30,30,10,30,30,30,180,30,30,8,2,1945,0,2,18,3,"No","Bangla",9,7,"No","Bangla",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2FDF12DF-4448-1049-962D-23D1530A51AD","0",63,"2FDF12DF-4448-1049-962D-23D1530A51AD",NA,0,"ISLAM",0,2,"all from bazar",143125,6,60060,2,"less",5,0,0,4,30,30,10,10,60,30,180,10,30,8,8,1961,0,4,18,0,"No","No educaiton",1,0,"No","No educaiton",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304C7FBC-4B5E-834A-A238-59D93500B7A6","0",64,"304C7FBC-4B5E-834A-A238-59D93500B7A6",NA,0,"ISLAM",0,3,"50 percent from own work",135114,5,2083.333333,1,"average",3,0,0,10,25,25,15,15,15,15,150,7,30,12,10,1982,0,2,18,6,"No","Bangla",2,0,"0","0",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30504A03-9023-834D-B146-86477580AD81","07D320AF-3E76-1A43-88F4-2FC765780D48",65,"07D320AF-3E76-1A43-88F4-2FC765780D48","30504A03-9023-834D-B146-86477580AD81",1,"ISLAM",0,1,"all from bazar",319450,5,45000,4,"less",5,0,0,8,21,21,5,15,80,20,210,20,30,4,4,1970,0,2,18,5,"No","Bangla",9,0,"No","No educaiton",0,0,"all from bazar",0,5,0,0,0,1970,9,6,1,0,0,1,20000
"30611A34-5BC1-6C40-9D48-F202371E621F","17C6E529-4CAA-584C-A473-055526B4F0FF",66,"17C6E529-4CAA-584C-A473-055526B4F0FF","30611A34-5BC1-6C40-9D48-F202371E621F",1,"ISLAM",1,1,"50 percent from own work",321100,10,22083.33333,4,"less",4,0,0,15,30,30,2,10,70,8,150,10,30,6,12,1961,0,2,18,5,"No","Bangla",1,3,"No","Bangla",0,0,"50 percent from own work",0,3,0,0,0,1961,2,4,0,0,0,1,16000
"30B92210-726C-5040-A12D-95A18C8382E9","B623DA51-9102-EB48-8490-FBAAD94B6398",459,"30B92210-726C-5040-A12D-95A18C8382E9","B623DA51-9102-EB48-8490-FBAAD94B6398",0,"ISLAM",1,2,"all from bazar",147975,10,5500,1,"average",5,0,0,10,0,60,60,60,30,45,120,10,45,4,14,1957,0,2,18,0,"No","No educaiton",0,0,"No","No educaiton",0,1,"25 percent from own work",0,5,0,0,0,1940,0,5,0,0,1,1,30500
"30C53B6F-1A68-5D4E-81FF-8B8CD4AF03B7","0",67,"30C53B6F-1A68-5D4E-81FF-8B8CD4AF03B7",NA,0,"ISLAM",0,1,"all from bazar",430175,12,173041.6667,6,"more",10,1,2,5,30,30,20,20,20,10,210,20,20,9,11,1945,0,4,18,4,"No","Bangla",1,4,"No","Bangla",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30D08DE3-156C-3046-92CD-9746C22506B7","F44225CD-80B6-3B4E-8387-544C3538FA76",705,"30D08DE3-156C-3046-92CD-9746C22506B7","F44225CD-80B6-3B4E-8387-544C3538FA76",0,"ISLAM",0,1,"all from bazar",258500,11,30000,2,"more",7,0,2,5,20,20,10,20,25,5,240,10,20,4,24,1958,0,2,16,0,"0","0",0,10,"No","Bangla",0,0,"all from bazar",0,2,0,0,0,1952,1,6,0,600,1,1,8000
"310E7C77-1F21-A24E-9938-94EE5351EB1D","24A4E866-2982-1447-A44F-C74FE410EF33",68,"310E7C77-1F21-A24E-9938-94EE5351EB1D","24A4E866-2982-1447-A44F-C74FE410EF33",0,"ISLAM",0,2,"25 percent from own work",155325,8,23500,2,"less",5,0,0,5,0,60,10,30,30,20,240,7,60,10,0,1968,0,2,18,0,"No","No educaiton",1,5,"No","Bangla",0,0,"75 percent from own work",0,4,0,0,0,1960,1,7,0,0,0,0,29200
"3123D30D-2B39-C248-9905-328463B01CEC","D59472FB-0472-B34A-81AB-E8A06D62D3E0",588,"D59472FB-0472-B34A-81AB-E8A06D62D3E0","3123D30D-2B39-C248-9905-328463B01CEC",1,"HINDU",1,1,"all from bazar",164400,6,14000,6,"average",6,0,0,5,20,20,15,20,20,20,240,15,20,11,2,1958,0,2,18,9,"No","Bangla",9,9,"No","Bangla",0,1,"all from bazar",0,3,0,0,0,1958,21,7,2,1800,0,1,12000
"3141529D-456D-7249-8B54-B1F85D827830","1967844D-27A5-E141-A2C0-AC4F9858992C",69,"1967844D-27A5-E141-A2C0-AC4F9858992C","3141529D-456D-7249-8B54-B1F85D827830",1,"ISLAM",1,1,"75 percent from own work",259110,5,0,2,"average",4,0,0,15,20,80,30,30,105,45,150,30,30,8,3,1966,0,2,18,4,"No","Bangla",1,3,"No","Bangla",0,0,"75 percent from own work",0,4,0,0,0,1966,2,6,0,3600,0,0,16000
"314F032B-ACB8-794B-999F-B259C7BDC555","0",70,"314F032B-ACB8-794B-999F-B259C7BDC555",NA,0,"ISLAM",0,1,"all from bazar",491000,7,55000,2,"average",9,0,0,15,30,30,40,40,60,60,180,20,240,12,6,1958,0,4,18,4,"No","Bangla",10,9,"No","Bangla",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316A08F7-2725-0A40-A6AD-4BDDFDA63904","52AD82E8-F071-EA43-87B0-BCC8604B435D",146,"52AD82E8-F071-EA43-87B0-BCC8604B435D","316A08F7-2725-0A40-A6AD-4BDDFDA63904",1,"ISLAM",1,2,"25 percent from own work",105325,6,2500,1,"average",6,0,0,5,15,15,5,20,60,5,180,5,10,4,16,1967,0,2,18,5,"No","Bangla",1,1,"No","Don't know",0,0,"75 percent from own work",0,4,0,0,0,1967,2,4,0,3600,0,0,24500
"3183A18E-DCFB-ED44-BCD4-11B99194B6C5","E09C20F6-0F3D-3744-BF73-156274382D2C",628,"3183A18E-DCFB-ED44-BCD4-11B99194B6C5","E09C20F6-0F3D-3744-BF73-156274382D2C",0,"ISLAM",0,2,"all from bazar",207750,7,13000,5,"less",4,0,1,30,30,30,15,20,50,20,180,20,20,5,6,1951,0,2,18,0,"0","0",0,0,"No","No educaiton",1,0,"all from bazar",0,2,0,0,0,1943,0,6,0,0,0,0,10000
"3196AA57-D350-FD42-A62F-D03C43879737","0",71,"3196AA57-D350-FD42-A62F-D03C43879737",NA,0,"ISLAM",0,3,"all from bazar",135170,16,16000,0,"less",3,0,0,5,30,30,20,30,30,20,0,20,30,1,1,1955,0,3,18,0,"No","No educaiton",0,0,"0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31A8B242-5199-4940-93AC-EAB828A88913","995EBB19-3414-B748-BD99-CF13BC506186",358,"995EBB19-3414-B748-BD99-CF13BC506186","31A8B242-5199-4940-93AC-EAB828A88913",1,"ISLAM",1,1,"25 percent from own work",189195,4,21016.66667,2,"less",4,0,0,10,20,20,10,30,30,5,240,3,30,6,8,1958,0,2,18,0,"No","No educaiton",0,0,"No","No educaiton",0,1,"all from bazar",0,2,0,0,0,1958,0,6,0,54000,0,1,6500
"31BED7EA-19BA-7547-BFA0-E745187EF45F","537B1873-C3B3-E84C-80D8-27B7EAED8B3B",148,"537B1873-C3B3-E84C-80D8-27B7EAED8B3B","31BED7EA-19BA-7547-BFA0-E745187EF45F",1,"ISLAM",1,2,"all from bazar",174445,13,3800,9,"less",3,0,0,30,20,20,10,10,35,10,120,10,10,11,35,1947,0,2,18,1,"No","Bangla",6,0,"No","No educaiton",0,0,"all from bazar",0,2,0,0,0,1947,0,6,0,900,0,0,3000
"31C722A8-F467-F649-BBE1-5CB8B2E57C7A","A1A50D7A-CB2C-F249-85C2-0AB79BDBEE11",386,"31C722A8-F467-F649-BBE1-5CB8B2E57C7A","A1A50D7A-CB2C-F249-85C2-0AB79BDBEE11",0,"HINDU",1,2,"all from bazar",281950,9,22500,0,"more",4,0,0,20,30,30,30,30,45,1,240,20,60,2,0,1965,0,2,9,5,"No","Bangla",12,0,"No","No educaiton",0,0,"all from bazar",1,3,0,0,0,1960,12,5,1,0,0,0,15000
"321D046F-A2EF-F541-9A93-AE81DB6715EF","76B0168A-29D9-BD4B-8B55-36C3E7FA1D21",254,"321D046F-A2EF-F541-9A93-AE81DB6715EF","76B0168A-29D9-BD4B-8B55-36C3E7FA1D21",0,"ISLAM",0,2,"50 percent from own work",215500,6,14500,0,"average",4,0,0,10,30,30,10,30,30,25,240,10,30,2,1,1981,0,2,18,6,"No","Bangla",9,5,"No","Bangla",0,0,"75 percent from own work",0,3,0,0,0,1978,23,3,0,900,0,1,42000
"321F3736-9572-D746-A389-D92BF4A95770","76675CE4-9286-5947-BEA8-394F00AECB88",252,"76675CE4-9286-5947-BEA8-394F00AECB88","321F3736-9572-D746-A389-D92BF4A95770",1,"ISLAM",0,2,"75 percent from own work",169850,8,4166.666667,0,"average",4,0,0,10,0,60,40,40,90,40,120,40,90,1,2,1959,0,2,18,0,"0","0",1,5,"No","Bangla",0,1,"75 percent from own work",0,4,0,0,0,1959,1,6,0,900,0,1,13000
"32A2C0D9-75C7-1345-9E0A-2F93097A6B64","0",72,"32A2C0D9-75C7-1345-9E0A-2F93097A6B64",NA,0,"ISLAM",0,4,"all from bazar",88860,6,1000,7,"less",1,0,0,30,45,45,5,30,90,120,300,30,30,4,4,1950,0,3,18,0,"0","0",2,1,"No","Don't know",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32DB60BF-4750-1840-BEF0-4047CC393F54","DD14D811-3BFD-EC4E-AB23-EB7655387AD6",615,"DD14D811-3BFD-EC4E-AB23-EB7655387AD6","32DB60BF-4750-1840-BEF0-4047CC393F54",1,"ISLAM",1,1,"all from bazar",131050,8,12000,4,"more",7,0,0,15,15,15,10,30,30,10,240,10,30,12,10,1949,0,2,18,8,"No","Bangla",4,12,"No","Bangla",0,1,"all from bazar",1,2,0,0,0,1949,12,11,0,0,0,0,12500
"32F76FEF-7F63-F243-8278-DB551816CCDF","0",73,"32F76FEF-7F63-F243-8278-DB551816CCDF",NA,0,"ISLAM",0,3,"all from bazar",102120,8,47000,10,"less",2,0,0,5,40,40,5,40,30,30,240,5,30,17,15,1956,0,4,18,0,"No","No educaiton",1,0,"No","No educaiton",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330D3EAF-FD78-6043-ADF2-4DD03893EE2A","5F25F0E1-EF90-2D42-913D-76C875EE6519",183,"330D3EAF-FD78-6043-ADF2-4DD03893EE2A","5F25F0E1-EF90-2D42-913D-76C875EE6519",0,"ISLAM",0,1,"all from bazar",237250,9,2000,4,"more",5,0,3,5,30,30,10,15,60,5,180,10,20,11,18,1960,0,2,18,0,"No","No educaiton",0,0,"No","No educaiton",0,0,"all from bazar",0,4,0,0,2,1949,0,7,0,140,0,0,10000
"330EDA94-D2A0-E944-BDDE-5A3C68BC82EE","E3570A39-C174-9F41-86D5-BC0CE1A044B4",643,"E3570A39-C174-9F41-86D5-BC0CE1A044B4","330EDA94-D2A0-E944-BDDE-5A3C68BC82EE",1,"ISLAM",0,1,"25 percent from own work",564925,12,91172.66667,2,"more",6,0,0,5,30,30,15,30,30,10,240,10,30,10,4,1948,0,2,18,0,"No","Bangla",0,2,"No","Bangla",1,0,"all from bazar",0,2,0,0,0,1948,0,5,0,210,0,0,10000
"334FF2C8-A908-504A-972F-3B941E3B2C3C","74701493-2902-AC48-A77F-0252F1AD495D",245,"74701493-2902-AC48-A77F-0252F1AD495D","334FF2C8-A908-504A-972F-3B941E3B2C3C",1,"ISLAM",1,1,"25 percent from own work",150460,6,24450,2,"average",5,0,0,5,30,30,40,40,40,50,180,30,30,10,5,1956,0,2,18,0,"No","Don't know",2,0,"No","Don't know",0,0,"75 percent from own work",0,3,0,0,0,1956,1,3,0,900,0,0,10000
"3354FA96-D41E-9B4F-8EF9-92E8F23C9CF2","C8DF9521-5A7A-6741-AA56-0CCFFB168B3A",543,"C8DF9521-5A7A-6741-AA56-0CCFFB168B3A","3354FA96-D41E-9B4F-8EF9-92E8F23C9CF2",1,"ISLAM",0,1,"all from bazar",119975,5,9000,2,"less",2,0,0,7,0,60,7,40,40,20,240,30,30,6,0,1977,0,2,18,5,"No","Bangla",10,5,"No","Bangla",1,0,"50 percent from own work",1,5,0,0,0,1977,12,11,1,900,0,1,12000
"335618A3-CC5B-5444-BBD5-16ACC3B51700","0",74,"335618A3-CC5B-5444-BBD5-16ACC3B51700",NA,0,"ISLAM",1,2,"all from bazar",458425,5,25000,0,"more",6,0,1,10,5,5,5,5,10,10,5,180,10,10,4,1987,0,2,18,9,"No","Bangla",9,12,"No","Bangla",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339669C1-E9CA-284C-A0C7-C79EC5DB20A2","7C034F5D-4751-204B-8F0F-283316E124CB",277,"7C034F5D-4751-204B-8F0F-283316E124CB","339669C1-E9CA-284C-A0C7-C79EC5DB20A2",1,"ISLAM",0,1,"all from bazar",278850,11,64000,17,"more",5,0,0,10,30,30,20,15,60,15,300,20,20,7,4,1936,0,2,18,5,"No","Bangla",19,12,"No","Bangla",0,0,"all from bazar",0,5,0,0,0,1936,9,8,0,0,0,0,34000
"339AAFE8-B913-9E40-A945-E0D98A43D34D","0",75,"339AAFE8-B913-9E40-A945-E0D98A43D34D",NA,0,"ISLAM",0,4,"all from bazar",75295,6,9000,0,"more",5,0,0,20,30,30,20,20,35,20,240,20,30,16,8,1954,0,2,18,0,"No","No educaiton",0,0,"No","No educaiton",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33AFD5EC-7F1E-7345-8373-500EE8B2C407","654B02E4-A8B3-BD43-8926-C6270BF09C45",198,"33AFD5EC-7F1E-7345-8373-500EE8B2C407","654B02E4-A8B3-BD43-8926-C6270BF09C45",0,"ISLAM",0,1,"50 percent from own work",424775,8,25666.66667,0,"average",5,0,3,20,15,15,5,20,20,5,210,10,20,6,4,1981,0,2,18,4,"No","Bangla",23,1,"No","Bangla",1,0,"50 percent from own work",0,4,0,0,0,1974,23,5,0,900,0,1,40000
