"idwife","couple_id","idhusband","sex","age_wife","age_h","MI_geo_proximity","MI_economic_capital","MI_human_capital","NW_total","non_rels","parents_kids","pat_rels","mat_rels","in_laws","far_rels","geo_distance_non_rels","geo_distance_rels","rels_in_NW","rels_in_NW_h","percent_rels_in_NW","percent_rels_in_NW_h","rels_econ_help","rels_econ_help_h","non_rels_econ_help","non_rels_econ_help_h","percent_rels_econ_help","percent_rels_econ_help_h","emot_support_rels","emot_support_rels_h","emot_support_non_rels","emot_support_non_rels_h","percent_rels_emot_support","percent_rels_emot_support_h","childcare_help_rels","childcare_help_non_rels","childcare_help_rels_percent","overall_help_rels","overall_help_rels_h","overall_help_non_rels","overall_help_non_rels_h","percent_overall_help_rels","percent_overall_help_rels_h","religion","religious_knowledge_scale","hh_total","kids_in_hh","familyBariReligiousBefore","familyBariReligiousAfter","religious_change","R_NUM_SIBS","SIBS_DUMMY"
"B7EDFC91-9CA4-A640-922D-963B4416EDD3",464,"5ED685F9-BD37-4944-B8CC-6E86D177EF0A",1,53,53,-0.348905960382548,-0.417783534862751,-0.128924142631394,13,0,3,0,2,6,0,NA,1.72727272727273,13,7,0.846153846153846,1,3.001,0,0.001,0,0.99966688874084,NA,4.001,9,0.001,0,0.999750124937531,1,4.001,0.001,0.999750124937531,13.004,16,0.004,2,0.999692496924969,0.888888888888889,0,2.37303664921466,-1.6348167539267,0.0903141361256545,-1,1,2,5,1
"5F60363C-8F80-4A4F-912B-ABC109A896C9",184,NA,0,73,NA,0.649800482149051,0.608597051500436,-1.28169177295188,9,0,6,0,0,2,0,NA,2.5,9,NA,0.888888888888889,NA,0.001,NA,0.001,NA,0.5,NA,10.001,NA,0.001,NA,0.999900019996001,NA,2.001,0.001,0.9995004995005,17.004,NA,0.004,NA,0.999764816556914,NA,0,-0.12696335078534,6.3651832460733,2.09031413612565,1,1,0,6,1
"B6F74D6F-BA48-D048-87FE-B9A11D77A6CE",462,"600BEE24-5691-9446-A2F3-8DE060364232",1,71,71,-0.153330087128997,2.08180824808797,-0.804745531964385,17,0,13,0,0,2,1,NA,2.8125,17,11,0.941176470588235,1,5.001,4,0.001,0,0.999800079968013,1,5.001,13,0.001,0,0.999800079968013,1,2.001,0.001,0.9995004995005,14.004,26,0.004,0,0.999714448886351,1,0,1.37303664921466,4.3651832460733,1.09031413612565,1,1,0,6,1
"601B2D0D-957F-2144-9E92-A65944BC4CE8",732,"F9FD6FED-9511-CE46-A9F7-D061DC7DA25E",0,65,70,-0.118107761031974,-1.33121254567736,-0.683861345116927,3,0,2,0,0,1,0,NA,2,3,7,1,1,0.001,3,0.001,0,0.5,1,2.001,8,0.001,0,0.9995004995005,1,0.001,0.001,0.5,3.004,17,0.004,0,0.998670212765957,1,1,-4.62696335078534,-2.6348167539267,-0.909685863874345,-1,-1,0,4,1
"93F2C2CE-731C-234B-BF83-8F84A68FDF47",342,"602183C1-8EF1-704B-B7D6-709026F3026F",1,30,30,0.218502767033136,-1.04327839471436,1.01606751723475,14,0,2,6,0,4,0,NA,3.25,14,11,0.857142857142857,1,4.001,1,0.001,0,0.999750124937531,1,9.001,3,0.001,2,0.999888913574761,0.6,4.001,0.001,0.999750124937531,21.004,15,0.004,3,0.99980959634425,0.833333333333333,1,8.37303664921466,-3.6348167539267,-2.90968586387435,0,-1,-1,4,1
"61293F7A-1A32-4A45-A5D6-804BB6DF4BC0",189,"60B70AFE-89D2-0640-B231-4EDC120FF95E",1,70,70,-0.320900235701649,-1.03300743851096,-0.625682238519017,8,0,3,0,1,3,0,NA,1.71428571428571,8,7,0.875,1,0.001,4,0.001,0,0.5,1,5.001,1,0.001,4,0.999800079968013,0.2,1.001,0.001,0.999001996007984,8.004,10,0.004,6,0.9995004995005,0.625,0,-2.62696335078534,1.3651832460733,0.0903141361256545,0,0,0,6,1
"C2E25F97-4676-A441-8F91-88960E3D7794",522,"6259F3E2-3140-2646-A698-8AEDE26F32E8",1,50,50,-0.303077973892972,-0.98600420792107,0.748849581174003,11,0,1,0,0,8,0,NA,1.88888888888889,11,9,0.818181818181818,1,3.001,0,0.001,0,0.99966688874084,NA,5.001,4,0.001,3,0.999800079968013,0.571428571428571,0.001,0.001,0.5,10.004,17,0.004,4,0.999600319744205,0.80952380952381,0,-0.62696335078534,-2.6348167539267,-0.909685863874345,0,0,0,3,1
"62739890-0FA5-324D-BA85-48F3F5626F09",194,NA,0,44,NA,-0.0330920250216081,0.970954319031283,0.544411763319486,16,0,2,0,5,8,0,NA,2.73333333333333,16,NA,0.9375,NA,7.001,NA,0.001,NA,0.999857183661811,NA,8.001,NA,0.001,NA,0.99987503124219,NA,2.001,0.001,0.9995004995005,20.004,NA,0.004,NA,0.999800079968013,NA,0,3.37303664921466,-0.634816753926701,0.0903141361256545,0,1,1,8,1
"62DF824E-83B8-9E49-A8E0-D04069170AFC",196,NA,0,35,NA,-0.225774741274079,0.138696515087888,1.32895488501246,8,1,1,0,0,1,4,2,2.5,7,NA,0.857142857142857,NA,4.001,NA,0.001,NA,0.999750124937531,NA,2.001,NA,0.001,NA,0.9995004995005,NA,5.001,0.001,0.999800079968013,14.004,NA,0.004,NA,0.999714448886351,NA,0,-0.12696335078534,-1.6348167539267,0.0903141361256545,0,0,0,2,1
"634C8B3B-29AD-4E4D-912E-539B8AFADD9B",197,NA,0,36,NA,-0.114498386104733,-0.548528972147593,0.418869856841104,9,0,1,0,0,6,1,NA,1.875,9,NA,0.888888888888889,NA,3.001,NA,0.001,NA,0.99966688874084,NA,3.001,NA,0.001,NA,0.99966688874084,NA,5.001,0.001,0.999800079968013,11.004,NA,0.004,NA,0.999636627906977,NA,0,-1.62696335078534,-1.6348167539267,0.0903141361256545,0,0,0,4,1
"635FDFF4-F9C0-BE41-9C93-9919C7A878BC",211,"6A2C7725-772A-FF4D-9D50-6E31391061A4",0,34,44,-0.332315889495897,-1.03690004240465,0.219635500454687,12,0,2,0,0,3,4,NA,1.77777777777778,12,4,0.75,1,2.001,1,0.001,0,0.9995004995005,1,3.001,2,0.001,0,0.99966688874084,1,1.001,0.001,0.999001996007984,9.004,5,0.004,0,0.99955595026643,1,1,0.37303664921466,-3.6348167539267,-1.90968586387435,0,0,0,1,1
"6397F9CF-3235-3945-B019-D3E8959C475A",306,"89A64E11-5E54-454B-8A5E-666258D1A7EB",0,50,66,-0.0794469207058502,-0.764096839622096,0.485603186626806,10,1,0,0,0,3,3,2,2,9,11,0.666666666666667,1,3.001,4,1.001,0,0.749875062468766,1,3.001,4,0.001,0,0.99966688874084,1,3.001,0.001,0.99966688874084,11.004,18,1.004,0,0.9163890739507,1,0,-0.62696335078534,-1.6348167539267,0.0903141361256545,1,1,0,7,1
"Dummy_for_194_D98_W_no_metrics_no_quest",626,"6410F785-39E9-6E46-843B-ACBC4F3142CF",1,68,68,10.7968183608207,-1.58604776579442,-1.00341774752356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,1,NA,1,NA,1,NA,0.5,NA,6,NA,4,NA,0.6,NA,NA,NA,NA,12,NA,8,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CFA65A3E-AA7A-684D-BD49-2F39B999293A",569,"644E9448-539D-9349-AF15-F3495D0FB8DE",1,67,67,0.218331137411822,0.106997854323901,-0.737506772954507,13,0,5,0,0,4,2,NA,1.72727272727273,13,6,0.846153846153846,1,4.001,1,0.001,2,0.999750124937531,0.333333333333333,3.001,5,0.001,1,0.99966688874084,0.833333333333333,4.001,0.001,0.999750124937531,16.004,13,0.004,6,0.999750124937531,0.684210526315789,0,-1.12696335078534,1.3651832460733,0.0903141361256545,0,0,0,7,1
"A33E09B6-8CC2-764B-A11C-BAA0875B0563",390,"65E7809D-FD04-3A49-830F-A7612C9CEA71",1,65,65,-0.234613715737202,-0.487652601173947,-0.615132290255432,9,0,0,0,0,7,0,NA,2,9,5,0.777777777777778,1,3.001,0,0.001,6,0.99966688874084,0,4.001,9,0.001,0,0.999750124937531,1,1.001,0.001,0.999001996007984,10.004,13,0.004,6,0.999600319744205,0.684210526315789,1,-2.62696335078534,-3.6348167539267,-1.90968586387435,1,0,-1,3,1
"65F9E74F-9C93-D845-83D5-0487F6E59DA5",240,"73567D45-6B59-364E-B091-7F544D0ED077",0,55,66,0.50389178632822,2.50966497804657,0.104175838046892,8,2,2,0,0,3,0,2,1.6,6,11,0.833333333333333,1,0.001,1,1.001,1,0.000998003992015968,0.5,3.001,12,1.001,5,0.749875062468766,0.705882352941177,6.001,0.001,0.999833388870377,9.004,22,2.004,9,0.817950581395349,0.709677419354839,0,1.87303664921466,-1.6348167539267,-1.90968586387435,0,0,0,5,1
"9A2BA584-6555-414D-9375-2BCDAFB2FE58",361,"65FBF6D0-6BD9-B447-9EC3-D23B882FCECC",1,33,33,-0.294634263127862,-0.233766629490612,0.370907903868581,11,0,2,0,0,5,1,NA,1.75,11,11,0.727272727272727,1,3.001,2,0.001,0,0.99966688874084,1,5.001,3,0.001,0,0.999800079968013,1,4.001,0.001,0.999750124937531,12.004,16,0.004,0,0.99966688874084,1,0,-2.62696335078534,2.3651832460733,-1.90968586387435,1,0,-1,0,0
"D9C978CF-F980-294C-B086-927B3E7FD1F0",598,"66448882-EDFF-FF41-8922-AD86B16CBD50",1,37,37,-0.236801076833053,1.4331651236646,1.22127035028149,5,1,2,0,0,0,2,2,2.5,4,10,1,1,3.001,0,1.001,0,0.749875062468766,NA,2.001,9,0.001,0,0.9995004995005,1,1.001,0.001,0.999001996007984,7.004,17,1.004,0,0.874625374625375,1,0,1.37303664921466,-1.6348167539267,-1.90968586387435,1,0,-1,6,1
"7D4EA2DF-AFDD-494D-AB17-CAA6CDB56488",280,"66A4DDEA-F25B-4342-929A-0066BA3D76A6",1,65,65,0.289192012768277,1.10573929520927,-0.276482380019677,4,2,1,1,0,0,0,2,1.5,2,0,1,NA,3.001,0,2.001,6,0.599960015993603,0,1.001,0,0.001,2,0.999001996007984,0,2.001,1.001,0.66655562958028,7.004,0,4.004,14,0.636264534883721,0,0,-0.62696335078534,0.365183246073299,0.0903141361256545,-1,-1,0,4,1
"66EDAA41-FD16-AC46-8530-307F5FCB2F97",370,"9D15FAEC-2BD4-254B-983B-29A74AFA19B4",0,60,73,-0.200104082451324,-0.13155213374656,-0.59203229778743,10,1,6,0,0,0,2,2,2.75,9,6,0.888888888888889,1,4.001,1,0.001,0,0.999750124937531,1,9.001,11,0.001,0,0.999888913574761,1,4.001,0.001,0.999750124937531,19.004,17,0.004,2,0.999789562289562,0.894736842105263,0,-0.62696335078534,2.3651832460733,0.0903141361256545,1,0,-1,5,1
"672F13D0-84A0-2541-AD62-2F131C8D047E",201,NA,0,65,NA,-0.255247769519429,-0.296353526337369,-0.701821192693938,7,0,2,0,0,2,0,NA,2.25,7,NA,0.571428571428571,NA,1.001,NA,0.001,NA,0.999001996007984,NA,2.001,NA,0.001,NA,0.9995004995005,NA,2.001,0.001,0.9995004995005,6.004,NA,0.004,NA,0.999334221038615,NA,0,-2.62696335078534,4.3651832460733,3.09031413612565,0,0,0,5,1
"67439750-E87A-054D-8F64-428A4EB1B8D7",699,"F2A8FC4F-101E-0045-8CC0-D7DBDB3287A2",0,56,67,-0.10873070045289,0.654481566688328,0.517047357313102,8,0,3,0,0,1,3,NA,1.57142857142857,8,13,0.875,1,4.001,0,0.001,2,0.999750124937531,0,8.001,7,0.001,0,0.99987503124219,1,5.001,0.001,0.999800079968013,20.004,15,0.004,2,0.999800079968013,0.882352941176471,0,-2.62696335078534,-0.634816753926701,-0.909685863874345,1,0,-1,6,1
"6743AF39-3024-474F-8BF9-1C0E9326DC62",202,NA,0,64,NA,-0.253543274986923,-1.34599120779312,-0.830898559736897,7,0,0,1,0,2,2,NA,2,7,NA,0.714285714285714,NA,2.001,NA,0.001,NA,0.9995004995005,NA,3.001,NA,0.001,NA,0.99966688874084,NA,4.001,0.001,0.999750124937531,10.004,NA,0.004,NA,0.999600319744205,NA,1,-1.62696335078534,-3.6348167539267,-1.90968586387435,0,0,0,2,1
"67769B8B-8FA6-F645-91F5-E7AD2B2F87E1",204,NA,0,29,NA,-0.10346285640092,-1.50574688228942,0.903588311165537,9,0,1,1,0,3,3,NA,2.125,9,NA,0.888888888888889,NA,4.001,NA,0.001,NA,0.999750124937531,NA,5.001,NA,0.001,NA,0.999800079968013,NA,4.001,0.001,0.999750124937531,15.004,NA,0.004,NA,0.999733475479744,NA,0,-0.12696335078534,-3.6348167539267,-1.90968586387435,-1,-1,0,7,1
"67A9E998-FF7F-B64E-B181-F01114914456",730,"F95D3907-E220-A24F-9736-5AE94C338DAB",0,42,53,-0.0712900699271429,0.151696020782352,0.80944830190151,14,3,3,0,0,5,1,2,2.22222222222222,11,8,0.818181818181818,1,4.001,7,0.001,2,0.999750124937531,0.777777777777778,13.001,2,0.001,4,0.999923088755576,0.333333333333333,5.001,2.001,0.714224507283633,28.004,11,2.004,11,0.933217808584377,0.5,0,0.87303664921466,-2.6348167539267,-0.909685863874345,0,0,0,5,1
"67CEE090-BF2C-584B-A6D9-C4A355EE5011",205,NA,0,60,NA,0.37351478731072,1.03427551628709,0.826351048114936,6,0,2,0,0,0,2,NA,1.5,6,NA,0.666666666666667,NA,2.001,NA,0.001,NA,0.9995004995005,NA,3.001,NA,0.001,NA,0.99966688874084,NA,4.001,0.001,0.999750124937531,10.004,NA,0.004,NA,0.999600319744205,NA,0,0.87303664921466,2.3651832460733,-0.909685863874345,1,0,-1,7,1
"6801A46E-F937-C242-9F2A-BA0B10A02CFD",510,"C0677175-6734-D64F-9B97-99D06E183439",0,63,71,-0.0402022368318071,0.588098213453564,-0.332675620715043,27,0,6,0,3,10,6,NA,1.88,27,10,0.925925925925926,1,9.001,2,0.001,1,0.999888913574761,0.666666666666667,10.001,7,0.001,0,0.999900019996001,1,3.001,0.001,0.99966688874084,28.004,19,0.004,2,0.999857183661811,0.904761904761905,0,-0.62696335078534,2.3651832460733,0.0903141361256545,0,1,1,4,1
"682E1086-7E25-2C4F-BE6F-8C84C1BC9522",298,"84FDE619-0288-0E4F-BE18-5E35E7D6B9D0",0,32,46,-0.0261146638408954,0.506798805664437,1.45600376197434,7,0,2,0,1,3,0,NA,2.16666666666667,7,9,0.857142857142857,1,5.001,3,0.001,4,0.999800079968013,0.428571428571429,7.001,2,0.001,4,0.999857183661811,0.333333333333333,5.001,0.001,0.999800079968013,19.004,11,0.004,11,0.999789562289562,0.5,0,-0.62696335078534,-2.6348167539267,-1.90968586387435,0,0,0,4,1
"E31B6D58-ACED-E448-A990-6EFDB450665C",641,"6837BCBC-B480-E54E-B50C-08B3173E3F1C",1,68,68,-0.184478260435337,0.13055348792197,-0.980888137106275,15,9,3,0,0,0,0,2,1,6,6,0.5,1,0.001,0,3.001,4,0.00033311125916056,0,2.001,4,1.001,1,0.66655562958028,0.8,4.001,0.001,0.999750124937531,6.004,16,6.004,8,0.5,0.666666666666667,0,-2.62696335078534,15.3651832460733,2.09031413612565,0,0,0,4,1
"6868847A-0B41-1142-94F3-BBE8E533E41B",207,NA,0,65,NA,0.511322475822465,-0.238720529766124,-0.602666154189354,7,2,3,0,0,1,0,2.5,1.75,5,NA,0.8,NA,0.001,NA,0.001,NA,0.5,NA,5.001,NA,0.001,NA,0.999800079968013,NA,4.001,0.001,0.999750124937531,11.004,NA,0.004,NA,0.999636627906977,NA,0,-2.62696335078534,1.3651832460733,0.0903141361256545,1,1,0,2,1
"A5C1EEF2-7125-824D-8E63-5B78E264BE43",398,"6925C266-047C-ED41-B33D-276851EA70C9",1,59,59,0.0240246711437922,-1.38290845131635,-0.251223071536095,4,0,1,0,0,2,0,NA,1.66666666666667,4,7,0.75,1,0.001,1,0.001,0,0.5,1,2.001,5,0.001,0,0.9995004995005,1,0.001,0.001,0.5,4.004,15,0.004,0,0.999001996007984,1,1,-2.62696335078534,-3.6348167539267,-2.90968586387435,-1,-1,0,3,1
"B12A3ED9-70E3-454D-B242-42B09E88E8D7",433,"6943CBB3-A741-594A-A52B-4900EFB373FA",1,40,40,-0.466530007460251,1.0797507200309,0.489042216562806,10,2,3,1,0,2,0,2,1.66666666666667,8,5,0.75,1,3.001,0,0.001,2,0.99966688874084,0,1.001,9,2.001,2,0.33344437041972,0.818181818181818,5.001,0.001,0.999800079968013,11.004,15,2.004,14,0.845940959409594,0.517241379310345,0,-2.62696335078534,4.3651832460733,-2.90968586387435,-1,1,2,3,1
"696F2FAC-D3B8-0E4A-80E2-3BB0E1981A24",208,NA,0,53,NA,0.566987175581499,0.87877320178234,1.00754742850731,18,7,8,0,1,0,0,2.14285714285714,2.66666666666667,11,NA,0.818181818181818,NA,4.001,NA,6.001,NA,0.4000199960008,NA,11.001,NA,2.001,NA,0.846100599907707,NA,4.001,0.001,0.999750124937531,21.004,NA,8.004,NA,0.72407611693326,NA,0,9.37303664921466,0.365183246073299,-0.909685863874345,0,0,0,NA,NA
"698D0A46-E50C-C74A-8B37-94AEA04AE338",209,NA,0,43,NA,-0.136706929402518,-1.23275883956849,0.619261200871651,27,4,5,0,0,10,2,2,2.17647058823529,23,NA,0.739130434782609,NA,6.001,NA,2.001,NA,0.749937515621095,NA,5.001,NA,3.001,NA,0.624968757810547,NA,6.001,3.001,0.666629637858254,20.004,NA,8.004,NA,0.714224507283633,NA,0,-0.12696335078534,-0.634816753926701,1.09031413612565,0,0,0,6,1
"69D907D5-DC6F-7242-A87F-DB5815EF101C",210,NA,0,69,NA,-0.0842043967342933,0.619297310023564,-1.13082098787776,4,0,4,0,0,0,0,NA,1,4,NA,1,NA,1.001,NA,0.001,NA,0.999001996007984,NA,5.001,NA,0.001,NA,0.999800079968013,NA,2.001,0.001,0.9995004995005,10.004,NA,0.004,NA,0.999600319744205,NA,0,0.37303664921466,3.3651832460733,0.0903141361256545,1,0,-1,2,1
"6A7CF04C-2F36-8D4C-9C41-A78039326F25",212,NA,0,64,NA,0.281485981557746,0.0530161410419251,-0.422895500973967,9,1,4,0,0,3,0,2,2.14285714285714,8,NA,0.875,NA,4.001,NA,0.001,NA,0.999750124937531,NA,8.001,NA,0.001,NA,0.99987503124219,NA,5.001,0.001,0.999800079968013,21.004,NA,0.004,NA,0.99980959634425,NA,0,-0.12696335078534,2.3651832460733,2.09031413612565,1,1,0,0,0
"6A867ED5-8709-3642-8A31-AF7D88299EFE",587,"D51C7A9B-37C4-6643-8B27-A5B48378ADF0",0,54,64,-0.332633115555403,0.580052386595256,-1.04159020746676,8,1,3,0,0,1,2,2,2.16666666666667,7,5,0.857142857142857,1,3.001,2,0.001,0,0.99966688874084,1,5.001,4,0.001,0,0.999800079968013,1,5.001,0.001,0.999800079968013,17.004,11,0.004,0,0.999764816556914,1,0,1.87303664921466,1.3651832460733,2.09031413612565,0,0,0,7,1
"6AA61A10-3ABD-B647-80E8-C2ADE6C83DC0",217,"6BDC351A-2472-2748-8C3E-AB2F86314B42",0,55,62,-0.0641229792730979,0.235471869027129,-0.223729389346117,10,1,3,0,0,5,0,4,1.875,9,5,0.888888888888889,1,3.001,1,0.001,0,0.99966688874084,1,8.001,7,0.001,4,0.99987503124219,0.636363636363636,8.001,0.001,0.99987503124219,23.004,11,0.004,10,0.999826147426982,0.523809523809524,0,-2.12696335078534,-0.634816753926701,1.09031413612565,1,1,0,5,1
"6AE491C8-6A2C-9642-A65B-2B5570545039",215,NA,0,53,NA,-0.151616949191853,-0.1261179695824,-0.671542638678781,9,0,5,0,0,2,1,NA,3.125,9,NA,0.888888888888889,NA,0.001,NA,0.001,NA,0.5,NA,7.001,NA,0.001,NA,0.999857183661811,NA,3.001,0.001,0.99966688874084,12.004,NA,0.004,NA,0.99966688874084,NA,0,-2.12696335078534,-1.6348167539267,0.0903141361256545,0,0,0,4,1
"6C5146F2-90D3-8E44-B184-EE393D82E9FA",232,"719B09BE-F493-B848-A394-1C1065C427C8",0,31,36,0.00647991502344553,0.111646928306618,1.15928671995361,13,5,0,2,0,4,1,2,1.71428571428571,8,5,0.875,1,5.001,2,4.001,0,0.555543212619418,1,5.001,5,1.001,2,0.833222259246918,0.714285714285714,6.001,0.001,0.999833388870377,18.004,12,5.004,2,0.782510431154381,0.857142857142857,0,-0.12696335078534,-0.634816753926701,-2.90968586387435,0,1,1,8,1
"A332F2BB-6D19-8640-A9BD-C95E82FA97FC",389,"6C5A949E-0B1D-CB4B-9B9D-D956B8C15D39",1,41,41,0.00820147978728866,0.81685746445423,0.597793046292142,7,0,3,0,3,1,0,NA,2,7,3,1,1,0.001,3,0.001,8,0.5,0.272727272727273,2.001,2,0.001,8,0.9995004995005,0.2,0.001,0.001,0.5,4.004,7,0.004,31,0.999001996007984,0.184210526315789,0,-0.62696335078534,-0.634816753926701,-0.909685863874345,0,1,1,3,1
"9F423F18-03BD-4E48-83F5-405B820E4BB1",378,"6CA8956C-CD9D-9F40-AEA9-C449DEEC14FB",1,53,53,0.0608559015150426,1.2855070360601,0.950211897408634,10,0,5,0,0,0,3,NA,1.5,10,2,0.8,1,2.001,0,0.001,0,0.9995004995005,NA,10.001,1,0.001,3,0.999900019996001,0.25,6.001,0.001,0.999833388870377,20.004,4,0.004,6,0.999800079968013,0.4,0,0.37303664921466,-0.634816753926701,-0.909685863874345,0,0,0,8,1
"6D715E64-4E9F-CC48-B41D-DE2A00C91A7A",218,NA,0,68,NA,0.335271548012711,-0.598857074583007,-0.720382549062678,4,1,2,0,0,0,0,2,1,3,NA,0.666666666666667,NA,0.001,NA,0.001,NA,0.5,NA,3.001,NA,0.001,NA,0.99966688874084,NA,2.001,0.001,0.9995004995005,6.004,NA,0.004,NA,0.999334221038615,NA,0,-0.12696335078534,0.365183246073299,-2.90968586387435,0,0,0,6,1
"6DBD9E51-F546-284E-8CD0-5D1FC74D85FB",219,NA,0,54,NA,-0.227241222822935,-0.284007905538569,-0.729314007532154,8,0,2,1,0,4,0,NA,1.85714285714286,8,NA,0.875,NA,6.001,NA,0.001,NA,0.999833388870377,NA,1.001,NA,0.001,NA,0.999001996007984,NA,1.001,0.001,0.999001996007984,9.004,NA,0.004,NA,0.99955595026643,NA,0,0.87303664921466,0.365183246073299,2.09031413612565,0,-1,-1,7,1
"8A6C8FF9-EC6C-BF4B-85C6-7F1BD9AACFA0",309,"6DE747EA-F541-5E42-8E55-1025EFEAE26D",1,59,59,1.44181866579614,-0.479614826031779,-0.0616471048121969,8,2,4,0,0,0,0,2,1.5,6,7,0.666666666666667,1,0.001,0,0.001,0,0.5,NA,6.001,7,0.001,0,0.999833388870377,1,2.001,0.001,0.9995004995005,11.004,16,0.004,2,0.999636627906977,0.888888888888889,1,16.3730366492147,-2.6348167539267,-0.909685863874345,1,1,0,6,1
"6F39663F-8DCF-E846-AFB0-D8FC52DB9A32",224,NA,0,61,NA,-0.38773705895791,0.415508773136355,-0.562545621285236,15,0,8,0,1,3,0,NA,2.5,15,NA,0.8,NA,3.001,NA,0.001,NA,0.99966688874084,NA,7.001,NA,0.001,NA,0.999857183661811,NA,3.001,0.001,0.99966688874084,15.004,NA,0.004,NA,0.999733475479744,NA,0,-0.62696335078534,5.3651832460733,4.09031413612565,0,1,1,4,1
"6F8DD403-D8C0-5845-9E01-B5CBC6DE2CB3",282,"7D954D78-A51B-B943-8E6A-9A0BED91AFF4",0,30,39,-0.27486062243637,-0.230903893378886,1.62310218256202,8,2,4,0,0,2,0,2,2.33333333333333,6,9,1,0.888888888888889,7.001,3,0.001,1,0.999857183661811,0.75,7.001,3,0.001,0,0.999857183661811,1,6.001,0.001,0.999833388870377,24.004,10,0.004,2,0.999833388870377,0.833333333333333,0,3.37303664921466,-2.6348167539267,-0.909685863874345,1,0,-1,2,1
"6FB4A7C5-6361-384A-89CF-24E625E721BC",736,"FACA6D11-6F8E-A347-80A2-E6191203A3FC",0,39,50,-0.0610257236902359,-0.334366494580818,0.959865660802127,12,0,0,0,6,4,0,NA,2.2,12,8,0.833333333333333,1,5.001,3,0.001,0,0.999800079968013,1,4.001,2,0.001,7,0.999750124937531,0.222222222222222,0.001,0.001,0.5,10.004,10,0.004,17,0.999600319744205,0.37037037037037,1,9.37303664921466,-3.6348167539267,-1.90968586387435,0,0,0,5,1
"7027BCF0-F0CA-CE42-BE7D-7A94D45AB93B",348,"96677B1B-A2FB-9E49-B0FA-04D0E3816475",0,58,63,-0.266502126731041,0.328561236839769,-0.373869775208802,9,0,2,0,4,2,0,NA,2.5,9,9,0.888888888888889,1,3.001,4,0.001,2,0.99966688874084,0.666666666666667,5.001,11,0.001,0,0.999800079968013,1,1.001,0.001,0.999001996007984,12.004,24,0.004,2,0.99966688874084,0.923076923076923,0,0.87303664921466,-0.634816753926701,0.0903141361256545,0,1,1,2,1
"703A8568-7B5F-6D49-8ADF-FCEF1A01B011",229,NA,0,51,NA,0.219161335856307,0.307772090608282,0.713743209819907,8,1,4,0,0,2,0,2,2.33333333333333,7,NA,0.857142857142857,NA,5.001,NA,0.001,NA,0.999800079968013,NA,8.001,NA,0.001,NA,0.99987503124219,NA,2.001,0.001,0.9995004995005,18.004,NA,0.004,NA,0.999777876499334,NA,0,1.37303664921466,-0.634816753926701,-0.909685863874345,1,1,0,6,1
"C13B5B23-E531-B04D-9381-FE569DF07705",517,"70DC6F86-4524-3943-B20C-210FAC5D0ED0",1,68,68,0.111153953287379,-0.324023586792322,-1.10721127734889,11,3,5,0,0,0,2,3,2.28571428571429,8,4,0.875,1,3.001,3,1.001,0,0.749875062468766,1,4.001,4,0.001,0,0.999750124937531,1,2.001,0.001,0.9995004995005,9.004,12,1.004,0,0.899680255795364,1,0,-2.62696335078534,2.3651832460733,3.09031413612565,-1,-1,0,5,1
"71103232-0966-CD48-A881-C27AC8FCEA5F",619,"DE3EE847-27DE-8442-9B2A-8D7E334CE647",0,33,43,-0.176297919800425,-1.21725076251326,0.192102760158062,6,1,2,0,0,2,0,2,1.5,5,9,0.8,1,4.001,5,0.001,0,0.999750124937531,1,8.001,6,0.001,0,0.99987503124219,1,1.001,0.001,0.999001996007984,17.004,29,0.004,1,0.999764816556914,0.966666666666667,0,-2.62696335078534,-2.6348167539267,-2.90968586387435,1,1,0,4,1
"D4DE17A8-F61C-9549-AC9D-21C082E283F2",586,"712B4C92-F3BF-BC4B-AC59-0748AF6F5FEE",1,59,59,-0.192910796537996,-0.832652856791063,-0.75731871644948,14,5,4,0,1,0,1,2,1.66666666666667,9,5,0.666666666666667,1,4.001,2,2.001,3,0.666611129623459,0.4,8.001,2,0.001,2,0.99987503124219,0.5,3.001,2.001,0.599960015993603,16.004,11,5.004,7,0.761805026656512,0.611111111111111,0,-2.62696335078534,-1.6348167539267,-0.909685863874345,0,-1,-1,3,1
"714ED489-2D2B-3140-9590-2A5F261EDD74",602,"DA497A7D-579A-4944-9AAA-380E07830FA2",0,63,72,-0.292942808180153,-0.0603643512645055,-1.04189040446062,13,0,3,0,0,7,1,NA,2.09090909090909,13,7,0.846153846153846,1,5.001,2,0.001,0,0.999800079968013,1,7.001,9,0.001,0,0.999857183661811,1,4.001,0.001,0.999750124937531,19.004,18,0.004,2,0.999789562289562,0.9,0,-1.62696335078534,-1.6348167539267,0.0903141361256545,-1,0,1,7,1
"721ADC69-720C-6444-B19E-157025E36F7F",691,"F0CFCB1A-5809-EB4D-A6BC-63EDE572156E",0,42,53,-0.220393275262714,0.626425809515372,1.10574672892223,17,3,5,3,0,0,2,2,2.3,14,4,0.714285714285714,1,6.001,0,1.001,4,0.857040845472722,0,10.001,6,2.001,1,0.833277787035494,0.857142857142857,6.001,0.001,0.999833388870377,27.004,10,3.004,12,0.899893361770195,0.454545454545455,1,14.3730366492147,-2.6348167539267,-0.909685863874345,0,0,0,3,1
